t,q_0,q_1,q_2,q_3,qd_0,qd_1,qd_2,qd_3,sp_0,sp_1,sp_2,sp_3,tau_0,tau_1,tau_2,tau_3
1.348000000000000087e+00,4.588523504930059893e-01,6.609062184374299154e-01,-5.887301472793253776e-01,9.039365682586203432e-01,3.147265413778207455e-01,2.710569787493909422e-01,-4.783216454980821625e-02,-6.886660674922234771e-01,5.064214784737310904e-01,6.696980203332216774e-01,-5.971913353521615120e-01,7.988052248032280200e-01,5.064214784737310904e-01,6.696980203332216774e-01,-5.971913353521615120e-01,7.988052248032280200e-01
1.350000000000000089e+00,4.594830250357829216e-01,6.614487486533202620e-01,-5.888266765886107645e-01,9.025350089224365435e-01,3.153372713884534662e-01,2.712651079451576241e-01,-4.826465464269978634e-02,-7.007796680918916277e-01,5.070010220590998040e-01,6.701788079737734938e-01,-5.972490238918115590e-01,7.971920416971760570e-01,5.064214784737310904e-01,6.696980203332216774e-01,-5.971913353521615120e-01,7.988052248032280200e-01
1.352000000000000091e+00,4.601111645054363208e-01,6.619900003927645660e-01,-5.889211439840104090e-01,9.011518133428786381e-01,3.140697348266862088e-01,2.706258697221343712e-01,-4.723369769979477578e-02,-6.915977897789735707e-01,5.075798355630842806e-01,6.706591666999108803e-01,-5.973061151824874404e-01,7.955762756896062049e-01,5.075798355630842806e-01,6.706591666999108803e-01,-5.973061151824874404e-01,7.955762756896062049e-01
1.354000000000000092e+00,4.607405144676732789e-01,6.625316639852337763e-01,-5.890164654525152921e-01,8.997443319990823252e-01,3.146749811184652579e-01,2.708317962346302732e-01,-4.766073425246480921e-02,-7.037406718981733533e-01,5.081579181521932442e-01,6.711390962042046437e-01,-5.973626091670979354e-01,7.939579320155997211e-01,5.075798355630842806e-01,6.706591666999108803e-01,-5.973061151824874404e-01,7.955762756896062049e-01
1.356000000000000094e+00,4.613673366107238771e-01,6.630720524195511389e-01,-5.891097360008133998e-01,8.983552920832538202e-01,3.134110715253018431e-01,2.701942171587039532e-01,-4.663527414902863405e-02,-6.945199579142802282e-01,5.087352689939880213e-01,6.716185961794995940e-01,-5.974185057891490125e-01,7.923370159185878503e-01,5.087352689939880213e-01,6.716185961794995940e-01,-5.974185057891490125e-01,7.923370159185878503e-01
1.358000000000000096e+00,4.619953583173412870e-01,6.636128482980715448e-01,-5.892038497099665317e-01,8.969419081381855285e-01,3.140108533086964915e-01,2.703979392601882359e-01,-4.705685457654491116e-02,-7.066919725341320735e-01,5.093118872570832067e-01,6.720976663189158762e-01,-5.974738049927441619e-01,7.907135326503372807e-01,5.087352689939880213e-01,6.716185961794995940e-01,-5.974185057891490125e-01,7.923370159185878503e-01
1.360000000000000098e+00,4.626208594297682719e-01,6.641523723361447695e-01,-5.892959234900911891e-01,8.955470430388261516e-01,3.127505562134876294e-01,2.697620190366292747e-01,-4.603689006234251702e-02,-6.974325496797154633e-01,5.098877721111487737e-01,6.725763063158488597e-01,-5.975285067225839519e-01,7.890874874709324915e-01,5.098877721111487737e-01,6.725763063158488597e-01,-5.975285067225839519e-01,7.890874874709324915e-01
1.362000000000000099e+00,4.632475492149834562e-01,6.646922994062363088e-01,-5.893888295138296485e-01,8.941277759444404838e-01,3.133448926075936836e-01,2.699635350457717520e-01,-4.645301186923468661e-02,-7.096335471928347793e-01,5.104629227269106284e-01,6.730545158639686942e-01,-5.975826109239670281e-01,7.874588856487590993e-01,5.098877721111487737e-01,6.725763063158488597e-01,-5.975285067225839519e-01,7.890874874709324915e-01
1.364000000000000101e+00,4.638717256022178992e-01,6.652309579530806261e-01,-5.894797065973660377e-01,8.927271048593077296e-01,3.120881936172191784e-01,2.693292734221522378e-01,-4.543854176821163215e-02,-7.003355425663496669e-01,5.110373382761520533e-01,6.735322946572214198e-01,-5.976361175427888917e-01,7.858277324604849845e-01,5.110373382761520533e-01,6.735322946572214198e-01,-5.976361175427888917e-01,7.858277324604849845e-01
1.366000000000000103e+00,4.644970798095187647e-01,6.657700151164862579e-01,-5.895714050024586372e-01,8.913019741137392371e-01,3.126771036504430445e-01,2.695285817028393316e-01,-4.584920254630283493e-02,-7.125653727842670149e-01,5.116110179317145956e-01,6.740096423898283007e-01,-5.976890265255428991e-01,7.841940331910448592e-01,5.110373382761520533e-01,6.735322946572214198e-01,-5.976361175427888917e-01,7.858277324604849845e-01
1.368000000000000105e+00,4.651199277864173087e-01,6.663078070734219649e-01,-5.896610854539675595e-01,8.898955162861673651e-01,3.114239884492611132e-01,2.688959784678617848e-01,-4.484022575447692976e-02,-7.032289137859589756e-01,5.121839608674997324e-01,6.744865587562872689e-01,-5.977413378193202620e-01,7.825577931336235027e-01,5.121839608674997324e-01,6.744865587562872689e-01,-5.977413378193202620e-01,7.825577931336235027e-01
1.370000000000000107e+00,4.657439427685373112e-01,6.668459932282779778e-01,-5.897515763003290390e-01,8.884645414342743353e-01,3.120074910599882068e-01,2.690930774280323456e-01,-4.524542318076197472e-02,-7.154874259465170416e-01,5.127561662584697588e-01,6.749630434513717026e-01,-5.977930513718096028e-01,7.809190175896371100e-01,5.121839608674997324e-01,6.744865587562872689e-01,-5.977413378193202620e-01,7.825577931336235027e-01
1.372000000000000108e+00,4.663654586593568574e-01,6.673829174930987485e-01,-5.898400601776574437e-01,8.870523161537101631e-01,3.107579454097702532e-01,2.684621324103900197e-01,-4.424193866417497345e-02,-7.061126402820800951e-01,5.133276332806488984e-01,6.754390961701312035e-01,-5.978441671312973993e-01,7.792777118687163052e-01,5.133276332806488984e-01,6.754390961701312035e-01,-5.978441671312973993e-01,7.792777118687163052e-01
1.374000000000000110e+00,4.669881307782509094e-01,6.679202315341005169e-01,-5.899293435186550028e-01,8.856155167875969791e-01,3.113360594470310216e-01,2.686570205009065626e-01,-4.464167049876891641e-02,-7.183996830565891889e-01,5.138983611111248573e-01,6.759147166078923741e-01,-5.978946850466679841e-01,7.776338812886909313e-01,5.133276332806488984e-01,6.754390961701312035e-01,-5.978441671312973993e-01,7.792777118687163052e-01
1.376000000000000112e+00,4.676083109166246921e-01,6.684562870012368263e-01,-5.900166308732379683e-01,8.841975433901156922e-01,3.100900691868938019e-01,2.680277335681763851e-01,-4.364367729149368907e-02,-7.089866987406685528e-01,5.144683489280494904e-01,6.763899044602578181e-01,-5.979446050674032120e-01,7.759875311755707328e-01,5.144683489280494904e-01,6.763899044602578181e-01,-5.979446050674032120e-01,7.759875311755707328e-01
1.378000000000000114e+00,4.682296365434467367e-01,6.689927278198002369e-01,-5.901047067559892501e-01,8.827549391496336550e-01,3.106628134110194228e-01,2.682204092817208618e-01,-4.403794137561723582e-02,-7.213021202410071497e-01,5.150375959106407997e-01,6.768646594231074731e-01,-5.979939271435832371e-01,7.743386668635283687e-01,5.144683489280494904e-01,6.763899044602578181e-01,-5.979446050674032120e-01,7.759875311755707328e-01
1.380000000000000115e+00,4.688484772723613969e-01,6.695279133804787897e-01,-5.901907976331448591e-01,8.813312370184325228e-01,3.094203644573438328e-01,2.675927803392841309e-01,-4.304543857781591154e-02,-7.118510656005649917e-01,5.156061012391829346e-01,6.773389811925983883e-01,-5.980426512258860683e-01,7.726872936948824266e-01,5.156061012391829346e-01,6.773389811925983883e-01,-5.980426512258860683e-01,7.726872936948824266e-01
1.382000000000000117e+00,4.694684527874426472e-01,6.700634798648973378e-01,-5.902776660988084956e-01,8.798828475916602443e-01,3.099877575406148056e-01,2.677832422092865094e-01,-4.343423283184080774e-02,-7.241947133861120767e-01,5.161738640950281898e-01,6.778128694651642805e-01,-5.980907772655873478e-01,7.710334170200807691e-01,5.156061012391829346e-01,6.773389811925983883e-01,-5.980426512258860683e-01,7.726872936948824266e-01
1.384000000000000119e+00,4.700859504592165838e-01,6.705977944072959440e-01,-5.903625605380242725e-01,8.784534361575329076e-01,3.087488358869602267e-01,2.671572711992789007e-01,-4.244721960787282977e-02,-7.147057170636562651e-01,5.167408836605985600e-01,6.782863239375169773e-01,-5.981383052145612389e-01,7.693770421976833251e-01,5.167408836605985600e-01,6.782863239375169773e-01,-5.981383052145612389e-01,7.693770421976833251e-01
1.386000000000000121e+00,4.707045722520450948e-01,6.711324854428937225e-01,-5.904482216220831026e-01,8.769992812812367200e-01,3.093108964142439188e-01,2.673455177988741660e-01,-4.283054202941897343e-02,-7.270774381481055482e-01,5.173071591193856289e-01,6.787593443066454180e-01,-5.981852350252798711e-01,7.677181745943414404e-01,5.167408836605985600e-01,6.782863239375169773e-01,-5.981383052145612389e-01,7.693770421976833251e-01
1.388000000000000123e+00,4.713207232283075920e-01,6.716659278522920662e-01,-5.905319196572951235e-01,8.755641800230271610e-01,3.080754881312510740e-01,2.667212046991637719e-01,-4.184901760599939180e-02,-7.175506291047851759e-01,5.178726896559530113e-01,6.792319302698167638e-01,-5.982315666508132290e-01,7.660568195847854422e-01,5.178726896559530113e-01,6.792319302698167638e-01,-5.982315666508132290e-01,7.660568195847854422e-01
1.390000000000000124e+00,4.719379876975088872e-01,6.721997423215724243e-01,-5.906163733898313062e-01,8.741042794831014318e-01,3.086322346006379891e-01,2.669072346401764051e-01,-4.222686626807878318e-02,-7.299502699628641622e-01,5.184374744559367976e-01,6.797040815245758427e-01,-5.982773000448298184e-01,7.643929825518045451e-01,5.178726896559530113e-01,6.792319302698167638e-01,-5.982315666508132290e-01,7.660568195847854422e-01
1.392000000000000126e+00,4.725527883491807413e-01,6.727323114804991677e-01,-5.906988750496963148e-01,8.726635079281386265e-01,3.074003258359288004e-01,2.662845794633716956e-01,-4.125082993249131608e-02,-7.203857774814261816e-01,5.190015127060468858e-01,6.801757977687460377e-01,-5.983224351615961112e-01,7.627266688862287536e-01,5.190015127060468858e-01,6.801757977687460377e-01,-5.983224351615961112e-01,7.627266688862287536e-01
1.394000000000000128e+00,4.731686919024994387e-01,6.732652482632898172e-01,-5.907821214556596701e-01,8.711978815600277537e-01,3.079517766593558026e-01,2.664683913953255212e-01,-4.162320298169586846e-02,-7.328131840554443777e-01,5.195648035940684251e-01,6.806470787004288425e-01,-5.983669719559772116e-01,7.610578839869127643e-01,5.190015127060468858e-01,6.801757977687460377e-01,-5.983224351615961112e-01,7.627266688862287536e-01
1.396000000000000130e+00,4.737821386097743059e-01,6.737969430516653757e-01,-5.908634267638197546e-01,8.697514592845415615e-01,3.067233536374207592e-01,2.658473941878054525e-01,-4.065265408004326703e-02,-7.232111377430759935e-01,5.201273463088625926e-01,6.811179240180044170e-01,-5.984109103834363008e-01,7.593866332607183134e-01,5.201273463088625926e-01,6.811179240180044170e-01,-5.984109103834363008e-01,7.593866332607183134e-01
1.398000000000000131e+00,4.743966776640569094e-01,6.743290010252592781e-01,-5.909454658632893320e-01,8.682801269736427630e-01,3.072695271412896334e-01,2.660289867969635180e-01,-4.101954973479090411e-02,-7.356661554494250410e-01,5.206891400403679260e-01,6.815883334201319199e-01,-5.984542504000346375e-01,7.577129221224968569e-01,5.201273463088625926e-01,6.811179240180044170e-01,-5.984109103834363008e-01,7.593866332607183134e-01
1.400000000000000133e+00,4.750087668163836541e-01,6.748598203205351531e-01,-5.910255748386299413e-01,8.668280736031618305e-01,3.060445761633713846e-01,2.654096476379374514e-01,-4.005448767029850393e-02,-7.260266852404674287e-01,5.212501839796015446e-01,6.820583066057493982e-01,-5.984969919624326673e-01,7.560367559950705862e-01,5.212501839796015446e-01,6.820583066057493982e-01,-5.984969919624326673e-01,7.560367559950705862e-01
1.402000000000000135e+00,4.756219377975619556e-01,6.753909983598278544e-01,-5.911064066470681500e-01,8.653510552852099469e-01,3.065854905891600146e-01,2.655890196463631114e-01,-4.041590421910737363e-02,-7.385091589759421593e-01,5.218104773186602596e-01,6.825278432740737866e-01,-5.985391350278884692e-01,7.543581403092158855e-01,5.212501839796015446e-01,6.820583066057493982e-01,-5.984969919624326673e-01,7.560367559950705862e-01
1.404000000000000137e+00,4.762326657936282182e-01,6.759209410371217475e-01,-5.911853193039691146e-01,8.638933904949409603e-01,3.053639980331285808e-01,2.649713386469544352e-01,-3.945632845046938980e-02,-7.288323951344717333e-01,5.223700192507219064e-01,6.829969431246019074e-01,-5.985806795542591985e-01,7.526770805036469003e-01,5.223700192507219064e-01,6.829969431246019074e-01,-5.985806795542591985e-01,7.526770805036469003e-01
1.406000000000000139e+00,4.768444651367041986e-01,6.764512380147449377e-01,-5.912649438324697471e-01,8.624107061563758281e-01,3.058996715379949660e-01,2.651484888116020788e-01,-3.981226425029731758e-02,-7.413421692825514775e-01,5.229288089700460107e-01,6.834656058571095816e-01,-5.986216255000003095e-01,7.509935820249954430e-01,5.223700192507219064e-01,6.829969431246019074e-01,-5.985806795542591985e-01,7.526770805036469003e-01
1.407999999999999918e+00,4.774538283844206310e-01,6.769803029469728672e-01,-5.913426601810498617e-01,8.609474496715661118e-01,3.046816238582160108e-01,2.645324661139563105e-01,-3.885817429006645923e-02,-7.316282424048670130e-01,5.234868456719755647e-01,6.839338311716528507e-01,-5.986619728241656668e-01,7.493076503277948941e-01,5.234868456719755647e-01,6.839338311716528507e-01,-5.986619728241656668e-01,7.493076503277948941e-01
1.409999999999999920e+00,4.780642525334518056e-01,6.775097177334243881e-01,-5.914210774365792345e-01,8.594591193498825055e-01,3.052120745155960102e-01,2.647073932257824058e-01,-3.920862776467523569e-02,-7.441651608418283770e-01,5.240441285529379156e-01,6.844016187685675323e-01,-5.987017214864081005e-01,7.476192908744631049e-01,5.234868456719755647e-01,6.839338311716528507e-01,-5.986619728241656668e-01,7.493076503277948941e-01
1.411999999999999922e+00,4.786722474499374158e-01,6.780379037914288087e-01,-5.914975974829346228e-01,8.579902909461648575e-01,3.039974582427937833e-01,2.640930290022002747e-01,-3.826002317769770095e-02,-7.344142018587992427e-01,5.246006568104456536e-01,6.848689683484697754e-01,-5.987408714469790727e-01,7.459285091352829689e-01,5.246006568104456536e-01,6.848689683484697754e-01,-5.987408714469790727e-01,7.459285091352829689e-01
1.413999999999999924e+00,4.792812928580234000e-01,6.785664352551994405e-01,-5.915748074685667213e-01,8.564963347302453345e-01,3.045227040429923093e-01,2.642657318853005033e-01,-3.860499281606830091e-02,-7.469781079597647144e-01,5.251564296430981660e-01,6.853358796122553942e-01,-5.987794226667283448e-01,7.442353105883853237e-01,5.246006568104456536e-01,6.848689683484697754e-01,-5.987408714469790727e-01,7.459285091352829689e-01
1.415999999999999925e+00,4.798879158695916192e-01,6.790937413078742546e-01,-5.916501312150026504e-01,8.550219542339672074e-01,3.033115057841057616e-01,2.636530263373932925e-01,-3.766187321795579079e-02,-7.371902481390834039e-01,5.257114462505827479e-01,6.858023522611016443e-01,-5.988173751071049766e-01,7.425397007197324095e-01,5.257114462505827479e-01,6.858023522611016443e-01,-5.988173751071049766e-01,7.425397007197324095e-01
1.417999999999999927e+00,4.804955789988613613e-01,6.796213883155706181e-01,-5.917261339301481682e-01,8.535223922643992989e-01,3.038315646348794807e-01,2.638235038481615558e-01,-3.800135757274276938e-02,-7.497809847839725927e-01,5.262657058336756011e-01,6.862683859964656685e-01,-5.988547287301563271e-01,7.408416850230992168e-01,5.257114462505827479e-01,6.858023522611016443e-01,-5.988173751071049766e-01,7.425397007197324095e-01
1.419999999999999929e+00,4.811008265410071649e-01,6.801478132299826340e-01,-5.918002613754049790e-01,8.520424795529347728e-01,3.026237710729102748e-01,2.632124572060289269e-01,-3.706372262838615594e-02,-7.399563557322894614e-01,5.268192075942430552e-01,6.867339805200861624e-01,-5.988914834985288316e-01,7.391412690000546126e-01,5.268192075942430552e-01,6.867339805200861624e-01,-5.988914834985288316e-01,7.391412690000546126e-01
1.421999999999999931e+00,4.817071038626072887e-01,6.806745746464473168e-01,-5.918750568160338066e-01,8.505373320223115208e-01,3.031386608000485872e-01,2.633807082323392779e-01,-3.739772031441328942e-02,-7.525737653116273407e-01,5.273719507352425673e-01,6.871991355339825969e-01,-5.989276393754677796e-01,7.374384581599445765e-01,5.268192075942430552e-01,6.867339805200861624e-01,-5.988914834985288316e-01,7.391412690000546126e-01
1.423999999999999932e+00,4.823109723799950954e-01,6.812001172879548205e-01,-5.919479879555068491e-01,8.490519070243583988e-01,3.019342586939064987e-01,2.627713207537706874e-01,-3.646556973653977685e-02,-7.427124989765839791e-01,5.279239344607241646e-01,6.876638507404557732e-01,-5.989631963248172042e-01,7.357332580198752137e-01,5.279239344607241646e-01,6.876638507404557732e-01,-5.989631963248172042e-01,7.357332580198752137e-01
