family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,28,mjcf,4348,668
chain,chain_2,2,1,2.0,987,28,dot,1182,257
chain,chain_2,2,1,2.0,987,28,mermaid,2114,346
chain,chain_2,2,1,2.0,987,29,compile,248399,0
chain,chain_2,2,1,2.0,987,29,urdf,15679,1194
chain,chain_2,2,1,2.0,987,29,sdf,11101,1778
chain,chain_2,2,1,2.0,987,29,gazebo,66475,3002
chain,chain_2,2,1,2.0,987,29,mjcf,4579,668
chain,chain_2,2,1,2.0,987,29,dot,1302,257
chain,chain_2,2,1,2.0,987,29,mermaid,2094,346
chain,chain_5,5,4,2.0,2457,0,compile,314002,0
chain,chain_5,5,4,2.0,2457,0,urdf,27953,3210
chain,chain_5,5,4,2.0,2457,0,sdf,21360,4661
chain,chain_5,5,4,2.0,2457,0,gazebo,97995,5837
chain,chain_5,5,4,2.0,2457,0,mjcf,11762,1547
chain,chain_5,5,4,2.0,2457,0,dot,2735,482
chain,chain_5,5,4,2.0,2457,0,mermaid,3667,553
chain,chain_5,5,4,2.0,2457,1,compile,316597,0
chain,chain_5,5,4,2.0,2457,1,urdf,29646,3210
chain,chain_5,5,4,2.0,2457,1,sdf,26229,4661
chain,chain_5,5,4,2.0,2457,1,gazebo,102494,5837
chain,chain_5,5,4,2.0,2457,1,mjcf,13706,1547
chain,chain_5,5,4,2.0,2457,1,dot,3016,482
chain,chain_5,5,4,2.0,2457,1,mermaid,4128,553
chain,chain_5,5,4,2.0,2457,2,compile,425422,0
chain,chain_5,5,4,2.0,2457,2,urdf,40406,3210
chain,chain_5,5,4,2.0,2457,2,sdf,27262,4661
chain,chain_5,5,4,2.0,2457,2,gazebo,109035,5837
chain,chain_5,5,4,2.0,2457,2,mjcf,14467,1547
chain,chain_5,5,4,2.0,2457,2,dot,3807,482
chain,chain_5,5,4,2.0,2457,2,mermaid,4759,553
chain,chain_5,5,4,2.0,2457,3,compile,431683,0
chain,chain_5,5,4,2.0,2457,3,urdf,39835,3210
chain,chain_5,5,4,2.0,2457,3,sdf,29085,4661
chain,chain_5,5,4,2.0,2457,3,gazebo,114716,5837
chain,chain_5,5,4,2.0,2457,3,mjcf,12864,1547
chain,chain_5,5,4,2.0,2457,3,dot,3397,482
chain,chain_5,5,4,2.0,2457,3,mermaid,4558,553
chain,chain_5,5,4,2.0,2457,4,compile,456261,0
chain,chain_5,5,4,2.0,2457,4,urdf,37170,3210
chain,chain_5,5,4,2.0,2457,4,sdf,26721,4661
chain,chain_5,5,4,2.0,2457,4,gazebo,104286,5837
chain,chain_5,5,4,2.0,2457,4,mjcf,13756,1547
chain,chain_5,5,4,2.0,2457,4,dot,3316,482
chain,chain_5,5,4,2.0,2457,4,mermaid,4168,553
chain,chain_5,5,4,2.0,2457,5,compile,415203,0
chain,chain_5,5,4,2.0,2457,5,urdf,37541,3210
chain,chain_5,5,4,2.0,2457,5,sdf,27021,4661
chain,chain_5,5,4,2.0,2457,5,gazebo,106090,5837
chain,chain_5,5,4,2.0,2457,5,mjcf,13996,1547
chain,chain_5,5,4,2.0,2457,5,dot,3316,482
chain,chain_5,5,4,2.0,2457,5,mermaid,4118,553
