family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,19,urdf,16591,1194
chain,chain_2,2,1,2.0,987,19,sdf,11171,1778
chain,chain_2,2,1,2.0,987,19,gazebo,67848,3002
chain,chain_2,2,1,2.0,987,19,mjcf,6533,668
chain,chain_2,2,1,2.0,987,19,dot,1463,257
chain,chain_2,2,1,2.0,987,19,mermaid,2124,346
chain,chain_2,2,1,2.0,987,20,compile,253898,0
chain,chain_2,2,1,2.0,987,20,urdf,16281,1194
chain,chain_2,2,1,2.0,987,20,sdf,11131,1778
chain,chain_2,2,1,2.0,987,20,gazebo,67468,3002
chain,chain_2,2,1,2.0,987,20,mjcf,6683,668
chain,chain_2,2,1,2.0,987,20,dot,1392,257
chain,chain_2,2,1,2.0,987,20,mermaid,2054,346
chain,chain_2,2,1,2.0,987,21,compile,252987,0
chain,chain_2,2,1,2.0,987,21,urdf,16220,1194
chain,chain_2,2,1,2.0,987,21,sdf,11231,1778
chain,chain_2,2,1,2.0,987,21,gazebo,67507,3002
chain,chain_2,2,1,2.0,987,21,mjcf,6682,668
chain,chain_2,2,1,2.0,987,21,dot,1433,257
chain,chain_2,2,1,2.0,987,21,mermaid,2094,346
chain,chain_2,2,1,2.0,987,22,compile,261323,0
chain,chain_2,2,1,2.0,987,22,urdf,16621,1194
chain,chain_2,2,1,2.0,987,22,sdf,11171,1778
chain,chain_2,2,1,2.0,987,22,gazebo,69330,3002
chain,chain_2,2,1,2.0,987,22,mjcf,5150,668
chain,chain_2,2,1,2.0,987,22,dot,1403,257
chain,chain_2,2,1,2.0,987,22,mermaid,2154,346
chain,chain_2,2,1,2.0,987,23,compile,253287,0
chain,chain_2,2,1,2.0,987,23,urdf,16301,1194
chain,chain_2,2,1,2.0,987,23,sdf,11231,1778
chain,chain_2,2,1,2.0,987,23,gazebo,67257,3002
chain,chain_2,2,1,2.0,987,23,mjcf,6552,668
chain,chain_2,2,1,2.0,987,23,dot,1402,257
chain,chain_2,2,1,2.0,987,23,mermaid,2124,346
chain,chain_2,2,1,2.0,987,24,compile,252215,0
chain,chain_2,2,1,2.0,987,24,urdf,16361,1194
chain,chain_2,2,1,2.0,987,24,sdf,12684,1778
chain,chain_2,2,1,2.0,987,24,gazebo,81634,3002
